all_id,pref,municipalities,townblock,latitude,longitude
105429,愛知県,名古屋市中村区,熊野町一丁目,35.162210,136.870067
105430,愛知県,名古屋市中村区,熊野町二丁目,35.160549,136.870045
105431,愛知県,名古屋市中村区,熊野町三丁目,35.158764,136.870052
105432,愛知県,名古屋市中村区,郷前町一丁目,35.165331,136.872978
105433,愛知県,名古屋市中村区,郷前町二丁目,35.164590,136.873919
105434,愛知県,名古屋市中村区,郷前町三丁目,35.164113,136.873721
105435,愛知県,名古屋市中村区,小鴨町,35.159980,136.843048
105436,愛知県,名古屋市中村区,五反城町一丁目,35.160826,136.853061
105437,愛知県,名古屋市中村区,五反城町二丁目,35.160347,136.853287
105438,愛知県,名古屋市中村区,五反城町三丁目,35.159921,136.853508
105439,愛知県,名古屋市中村区,五反城町四丁目,35.159451,136.853240
105440,愛知県,名古屋市中村区,五反城町五丁目,35.159022,136.853220
105441,愛知県,名古屋市中村区,五反城町六丁目,35.158722,136.853206
105442,愛知県,名古屋市中村区,五反城町七丁目,35.158424,136.853195
105443,愛知県,名古屋市中村区,五反城町八丁目,35.158182,136.853181
105444,愛知県,名古屋市中村区,寿町,35.171109,136.866218
105445,愛知県,名古屋市中村区,権現通一丁目,35.163384,136.877740
105446,愛知県,名古屋市中村区,権現通二丁目,35.163611,136.875197
105447,愛知県,名古屋市中村区,権現通三丁目,35.163550,136.873182
105448,愛知県,名古屋市中村区,権現通四丁目,35.163409,136.870210
105449,愛知県,名古屋市中村区,栄生町,35.183782,136.871147
105450,愛知県,名古屋市中村区,佐古前町,35.179740,136.871666
105451,愛知県,名古屋市中村区,笹島町一丁目,35.166101,136.884198
105452,愛知県,名古屋市中村区,塩池町一丁目,35.186021,136.868366
105453,愛知県,名古屋市中村区,塩池町二丁目,35.184968,136.866979
105454,愛知県,名古屋市中村区,塩池町三丁目,35.184404,136.865888
105455,愛知県,名古屋市中村区,下米野町一丁目,35.161159,136.879283
105456,愛知県,名古屋市中村区,下米野町二丁目,35.160470,136.878131
105457,愛知県,名古屋市中村区,下米野町三丁目,35.160163,136.876739
105458,愛知県,名古屋市中村区,下中村町,35.163117,136.869009
105459,愛知県,名古屋市中村区,下中村町一丁目,35.164379,136.863320
105460,愛知県,名古屋市中村区,下中村町二丁目,35.163829,136.863029
105461,愛知県,名古屋市中村区,下中村町三丁目,35.163456,136.861390
105462,愛知県,名古屋市中村区,下中村町四丁目,35.163060,136.861673
105463,愛知県,名古屋市中村区,下広井町一丁目,35.164983,136.884633
105464,愛知県,名古屋市中村区,十王町,35.179101,136.867303
105465,愛知県,名古屋市中村区,宿跡町一丁目,35.176692,136.848802
105466,愛知県,名古屋市中村区,宿跡町二丁目,35.175140,136.846492
105467,愛知県,名古屋市中村区,宿跡町三丁目,35.173597,136.845642
105468,愛知県,名古屋市中村区,城主町一丁目,35.165385,136.866398
105469,愛知県,名古屋市中村区,城主町二丁目,35.164950,136.865773
105470,愛知県,名古屋市中村区,城主町三丁目,35.164566,136.865740
105471,愛知県,名古屋市中村区,城主町四丁目,35.164206,136.866001
105472,愛知県,名古屋市中村区,城主町五丁目,35.163798,136.865835
105473,愛知県,名古屋市中村区,城主町六丁目,35.163453,136.866407
105474,愛知県,名古屋市中村区,白子町一丁目,35.162623,136.866206
105475,愛知県,名古屋市中村区,白子町二丁目,35.162126,136.866609
105476,愛知県,名古屋市中村区,白子町三丁目,35.161579,136.866397
105477,愛知県,名古屋市中村区,白子町四丁目,35.162083,136.868358
105478,愛知県,名古屋市中村区,城屋敷町一丁目,35.172285,136.841590
105479,愛知県,名古屋市中村区,城屋敷町二丁目,35.170766,136.840768
105480,愛知県,名古屋市中村区,城屋敷町三丁目,35.169447,136.841798
105481,愛知県,名古屋市中村区,城屋敷町四丁目,35.169737,136.839331
105482,愛知県,名古屋市中村区,新富町一丁目,35.189182,136.866113
105483,愛知県,名古屋市中村区,新富町二丁目,35.187677,136.865514
105484,愛知県,名古屋市中村区,新富町三丁目,35.187706,136.864012
105485,愛知県,名古屋市中村区,新富町四丁目,35.187610,136.862527
105486,愛知県,名古屋市中村区,新富町五丁目,35.186747,136.861170
105487,愛知県,名古屋市中村区,砂田町一丁目,35.166561,136.853678
105488,愛知県,名古屋市中村区,砂田町二丁目,35.165679,136.853636
105489,愛知県,名古屋市中村区,砂田町三丁目,35.164802,136.853609
105490,愛知県,名古屋市中村区,諏訪町一丁目,35.179942,136.855063
105491,愛知県,名古屋市中村区,諏訪町二丁目,35.179561,136.853793
105492,愛知県,名古屋市中村区,諏訪町三丁目,35.179599,136.852694
105493,愛知県,名古屋市中村区,千成通一丁目,35.163302,136.867726
105494,愛知県,名古屋市中村区,千成通二丁目,35.162816,136.864642
105495,愛知県,名古屋市中村区,千成通三丁目,35.162577,136.862495
105496,愛知県,名古屋市中村区,千成通四丁目,35.162516,136.860163
105497,愛知県,名古屋市中村区,千成通五丁目,35.162526,136.857813
105498,愛知県,名古屋市中村区,千成通六丁目,35.162588,136.855909
105499,愛知県,名古屋市中村区,太閤一丁目,35.165592,136.881946
105500,愛知県,名古屋市中村区,太閤二丁目,35.162859,136.880246
105501,愛知県,名古屋市中村区,太閤三丁目,35.165641,136.879273
105502,愛知県,名古屋市中村区,太閤四丁目,35.166589,136.876888
105503,愛知県,名古屋市中村区,太閤五丁目,35.164883,136.876955
105504,愛知県,名古屋市中村区,太閤通三丁目,35.167447,136.873806
105505,愛知県,名古屋市中村区,太閤通四丁目,35.167714,136.870796
105506,愛知県,名古屋市中村区,太閤通五丁目,35.167855,136.867563
105507,愛知県,名古屋市中村区,太閤通六丁目,35.168024,136.864303
105508,愛知県,名古屋市中村区,太閤通七丁目,35.168052,136.861283
105509,愛知県,名古屋市中村区,太閤通八丁目,35.168211,136.858581
105510,愛知県,名古屋市中村区,太閤通九丁目,35.168292,136.856031
105511,愛知県,名古屋市中村区,大正町一丁目,35.162676,136.878190
105512,愛知県,名古屋市中村区,大正町二丁目,35.162545,136.876564
105513,愛知県,名古屋市中村区,大正町三丁目,35.162500,136.875142
105514,愛知県,名古屋市中村区,大正町四丁目,35.162412,136.873984
105515,愛知県,名古屋市中村区,大正町五丁目,35.162411,136.872672
105516,愛知県,名古屋市中村区,大日町,35.181250,136.869553
105517,愛知県,名古屋市中村区,大門町,35.170557,136.866198
105518,愛知県,名古屋市中村区,高須賀町,35.155447,136.863660
105519,愛知県,名古屋市中村区,高道町一丁目,35.182614,136.866015
105520,愛知県,名古屋市中村区,高道町二丁目,35.182412,136.864209
105521,愛知県,名古屋市中村区,高道町三丁目,35.182779,136.862771
105522,愛知県,名古屋市中村区,高道町四丁目,35.180872,136.866039
105523,愛知県,名古屋市中村区,高道町五丁目,35.180352,136.864333
105524,愛知県,名古屋市中村区,高道町六丁目,35.180599,136.862559
105525,愛知県,名古屋市中村区,竹橋町,35.168871,136.875550
105526,愛知県,名古屋市中村区,千原町,35.181388,136.873744
105527,愛知県,名古屋市中村区,椿町,35.170433,136.879388
105528,愛知県,名古屋市中村区,剣町,35.159674,136.846760
105529,愛知県,名古屋市中村区,豊国通一丁目,35.167141,136.855021
105530,愛知県,名古屋市中村区,豊国通二丁目,35.165540,136.854922
105531,愛知県,名古屋市中村区,豊国通三丁目,35.163968,136.854831
105532,愛知県,名古屋市中村区,豊国通四丁目,35.161538,136.854824
105533,愛知県,名古屋市中村区,豊国通六丁目,35.155980,136.854354
105534,愛知県,名古屋市中村区,豊幡町,35.176520,136.854912
105535,愛知県,名古屋市中村区,鳥居通二丁目,35.175992,136.866117
105536,愛知県,名古屋市中村区,鳥居通三丁目,35.174111,136.863845
105537,愛知県,名古屋市中村区,鳥居通四丁目,35.171548,136.860696
105538,愛知県,名古屋市中村区,鳥居通五丁目,35.170157,136.858435
105539,愛知県,名古屋市中村区,鳥居西通一丁目,35.168417,136.852568
105540,愛知県,名古屋市中村区,鳥居西通二丁目,35.168433,136.848238
105541,愛知県,名古屋市中村区,長筬町一丁目,35.167106,136.850275
105542,愛知県,名古屋市中村区,長筬町二丁目,35.166698,136.849637
105543,愛知県,名古屋市中村区,長筬町三丁目,35.166328,136.849628
105544,愛知県,名古屋市中村区,長筬町四丁目,35.165926,136.849620
105545,愛知県,名古屋市中村区,長筬町五丁目,35.165518,136.849609
105546,愛知県,名古屋市中村区,長筬町六丁目,35.165147,136.849591
105547,愛知県,名古屋市中村区,長筬町七丁目,35.164691,136.849552
105548,愛知県,名古屋市中村区,長草町,35.148200,136.849059
105549,愛知県,名古屋市中村区,中島町一丁目,35.171962,136.869962
105550,愛知県,名古屋市中村区,中島町二丁目,35.170804,136.870168
105551,愛知県,名古屋市中村区,中島町三丁目,35.170107,136.870440
105552,愛知県,名古屋市中村区,中島町四丁目,35.169731,136.869948
105553,愛知県,名古屋市中村区,長戸井町一丁目,35.159075,136.875830
105554,愛知県,名古屋市中村区,長戸井町二丁目,35.158399,136.874656
105555,愛知県,名古屋市中村区,長戸井町三丁目,35.158063,136.873322
105556,愛知県,名古屋市中村区,長戸井町四丁目,35.157910,136.872002
105557,愛知県,名古屋市中村区,中村町,35.174780,136.855086
105558,愛知県,名古屋市中村区,中村町一丁目,35.174363,136.858079
105559,愛知県,名古屋市中村区,中村町二丁目,35.172536,136.859224
105560,愛知県,名古屋市中村区,中村町三丁目,35.171389,136.859248
105561,愛知県,名古屋市中村区,中村町四丁目,35.172481,136.857051
105562,愛知県,名古屋市中村区,中村町五丁目,35.170983,136.857326
105563,愛知県,名古屋市中村区,中村町六丁目,35.172509,136.854343
105564,愛知県,名古屋市中村区,中村町七丁目,35.171190,136.854308
105565,愛知県,名古屋市中村区,中村町八丁目,35.169566,136.855565
105566,愛知県,名古屋市中村区,中村町九丁目,35.169646,136.853724
105567,愛知県,名古屋市中村区,中村中町一丁目,35.167310,136.857446
105568,愛知県,名古屋市中村区,中村中町二丁目,35.166335,136.857775
105569,愛知県,名古屋市中村区,中村中町三丁目,35.165370,136.857795
105570,愛知県,名古屋市中村区,中村中町四丁目,35.164958,136.859740
105571,愛知県,名古屋市中村区,中村本町一丁目,35.167170,136.860198
105572,愛知県,名古屋市中村区,中村本町二丁目,35.166525,136.860487
105573,愛知県,名古屋市中村区,中村本町三丁目,35.165845,136.861017
105574,愛知県,名古屋市中村区,中村本町四丁目,35.165218,136.861960
105575,愛知県,名古屋市中村区,中村本町五丁目,35.164770,136.862561
105576,愛知県,名古屋市中村区,那古野一丁目,35.173123,136.891516
105577,愛知県,名古屋市中村区,並木一丁目,35.153679,136.851616
105578,愛知県,名古屋市中村区,並木二丁目,35.150350,136.851197
105579,愛知県,名古屋市中村区,賑町,35.169359,136.866102
105580,愛知県,名古屋市中村区,西米野町一丁目,35.166560,136.870427
105581,愛知県,名古屋市中村区,西米野町二丁目,35.166693,136.868478
105582,愛知県,名古屋市中村区,西米野町三丁目,35.166719,136.867457
105583,愛知県,名古屋市中村区,西米野町四丁目,35.166547,136.866466
105584,愛知県,名古屋市中村区,西栄町,35.162484,136.841035
105585,愛知県,名古屋市中村区,西日置一丁目,35.157706,136.887422
105586,愛知県,名古屋市中村区,鈍池町一丁目,35.161886,136.857094
105587,愛知県,名古屋市中村区,鈍池町二丁目,35.161110,136.857041
105588,愛知県,名古屋市中村区,鈍池町三丁目,35.160177,136.857378
105589,愛知県,名古屋市中村区,野上町,35.148366,136.843117
105590,愛知県,名古屋市中村区,野田町,35.148124,136.845828
105591,愛知県,名古屋市中村区,則武一丁目,35.172855,136.876060
105592,愛知県,名古屋市中村区,則武二丁目,35.171027,136.875614
105593,愛知県,名古屋市中村区,則武本通一丁目,35.175870,136.872729
105594,愛知県,名古屋市中村区,則武本通二丁目,35.172691,136.872565
105595,愛知県,名古屋市中村区,則武本通三丁目,35.169300,136.872527
105596,愛知県,名古屋市中村区,羽衣町,35.169868,136.866163
105597,愛知県,名古屋市中村区,橋下町,35.182876,136.855130
105598,愛知県,名古屋市中村区,畑江通一丁目,35.157287,136.869252
105599,愛知県,名古屋市中村区,畑江通二丁目,35.157301,136.868025
105600,愛知県,名古屋市中村区,畑江通三丁目,35.157313,136.866789
105601,愛知県,名古屋市中村区,畑江通四丁目,35.157330,136.865502
105602,愛知県,名古屋市中村区,畑江通五丁目,35.157369,136.864458
105603,愛知県,名古屋市中村区,畑江通六丁目,35.157432,136.863067
105604,愛知県,名古屋市中村区,畑江通七丁目,35.158545,136.863057
105605,愛知県,名古屋市中村区,畑江通八丁目,35.157408,136.858733
105606,愛知県,名古屋市中村区,畑江通九丁目,35.157417,136.855675
105607,愛知県,名古屋市中村区,八社一丁目,35.151912,136.840481
105608,愛知県,名古屋市中村区,八社二丁目,35.149502,136.839738
105609,愛知県,名古屋市中村区,八田町,35.149189,136.853190
105610,愛知県,名古屋市中村区,東宿町一丁目,35.176027,136.851611
105611,愛知県,名古屋市中村区,東宿町二丁目,35.173962,136.851435
105612,愛知県,名古屋市中村区,東宿町三丁目,35.173827,136.848618
105613,愛知県,名古屋市中村区,日ノ宮町一丁目,35.161850,136.860331
105614,愛知県,名古屋市中村区,日ノ宮町二丁目,35.160996,136.860108
105615,愛知県,名古屋市中村区,日ノ宮町三丁目,35.160400,136.862187
105616,愛知県,名古屋市中村区,日ノ宮町四丁目,35.159796,136.861632
105617,愛知県,名古屋市中村区,日ノ宮町五丁目,35.159068,136.861296
105618,愛知県,名古屋市中村区,日比津町,35.184521,136.854158
105619,愛知県,名古屋市中村区,日比津町一丁目,35.182957,136.859389
105620,愛知県,名古屋市中村区,日比津町二丁目,35.180686,136.859866
105621,愛知県,名古屋市中村区,日比津町三丁目,35.181761,136.856480
105622,愛知県,名古屋市中村区,日比津町四丁目,35.179304,136.857347
105623,愛知県,名古屋市中村区,日吉町,35.171603,136.866225
105624,愛知県,名古屋市中村区,平池町四丁目,35.161858,136.883249
105625,愛知県,名古屋市中村区,枇杷島町,35.189988,136.863962
105626,愛知県,名古屋市中村区,深川町一丁目,35.160814,136.875292
105627,愛知県,名古屋市中村区,深川町二丁目,35.160321,136.874292
105628,愛知県,名古屋市中村区,深川町三丁目,35.160501,136.872638
105629,愛知県,名古屋市中村区,藤江町一丁目,35.174505,136.862673
105630,愛知県,名古屋市中村区,藤江町二丁目,35.174230,136.861698
105631,愛知県,名古屋市中村区,藤江町三丁目,35.174284,136.859974
105632,愛知県,名古屋市中村区,藤江町四丁目,35.172455,136.861002
105633,愛知県,名古屋市中村区,二瀬町,35.159655,136.850331
105634,愛知県,名古屋市中村区,二ツ橋町一丁目,35.165721,136.869282
105635,愛知県,名古屋市中村区,二ツ橋町二丁目,35.165189,136.869866
105636,愛知県,名古屋市中村区,二ツ橋町三丁目,35.164899,136.869336
105637,愛知県,名古屋市中村区,二ツ橋町四丁目,35.164454,136.869969
105638,愛知県,名古屋市中村区,二ツ橋町五丁目,35.164102,136.868923
105639,愛知県,名古屋市中村区,本陣通二丁目,35.177326,136.871330
105640,愛知県,名古屋市中村区,本陣通三丁目,35.177167,136.867674
105641,愛知県,名古屋市中村区,本陣通四丁目,35.177623,136.863104
105642,愛知県,名古屋市中村区,本陣通五丁目,35.177903,136.856466
105643,愛知県,名古屋市中村区,本陣通六丁目,35.177879,136.848415
105644,愛知県,名古屋市中村区,牧野町二丁目,35.164202,136.883379
105645,愛知県,名古屋市中村区,牧野町三丁目,35.165714,136.883683
105646,愛知県,名古屋市中村区,松重町,35.159371,136.892365
105647,愛知県,名古屋市中村区,松原町一丁目,35.176764,136.870130
105648,愛知県,名古屋市中村区,松原町二丁目,35.175888,136.870155
105649,愛知県,名古屋市中村区,松原町三丁目,35.175136,136.871122
105650,愛知県,名古屋市中村区,松原町四丁目,35.174274,136.871077
105651,愛知県,名古屋市中村区,松原町五丁目,35.172521,136.869614
105652,愛知県,名古屋市中村区,道下町一丁目,35.173790,136.864713
105653,愛知県,名古屋市中村区,道下町二丁目,35.172700,136.864081
105654,愛知県,名古屋市中村区,道下町三丁目,35.171528,136.862355
105655,愛知県,名古屋市中村区,道下町四丁目,35.171526,136.863875
105656,愛知県,名古屋市中村区,道下町五丁目,35.170783,136.863949
105657,愛知県,名古屋市中村区,宮塚町,35.160029,136.841142
105658,愛知県,名古屋市中村区,向島町一丁目,35.164388,136.849631
105659,愛知県,名古屋市中村区,向島町二丁目,35.164072,136.849635
105660,愛知県,名古屋市中村区,向島町三丁目,35.163578,136.849637
105661,愛知県,名古屋市中村区,向島町四丁目,35.162195,136.848977
105662,愛知県,名古屋市中村区,向島町五丁目,35.162054,136.850930
105663,愛知県,名古屋市中村区,名駅一丁目,35.170778,136.882494
105664,愛知県,名古屋市中村区,名駅二丁目,35.174540,136.883840
105665,愛知県,名古屋市中村区,名駅三丁目,35.173172,136.886961
105666,愛知県,名古屋市中村区,名駅四丁目,35.170070,136.887272
105667,愛知県,名古屋市中村区,名駅五丁目,35.170189,136.891190
105668,愛知県,名古屋市中村区,名駅南一丁目,35.166296,136.888427
105669,愛知県,名古屋市中村区,名駅南二丁目,35.164200,136.889813
105670,愛知県,名古屋市中村区,名駅南三丁目,35.161482,136.890510
105671,愛知県,名古屋市中村区,名駅南四丁目,35.162447,136.887200
105672,愛知県,名古屋市中村区,名駅南五丁目,35.158885,136.889564
105673,愛知県,名古屋市中村区,名西通一丁目,35.164153,136.864397
105674,愛知県,名古屋市中村区,名西通二丁目,35.161392,136.864845
105675,愛知県,名古屋市中村区,名西通三丁目,35.160203,136.864924
105676,愛知県,名古屋市中村区,名楽町一丁目,35.168574,136.867101
105677,愛知県,名古屋市中村区,名楽町二丁目,35.169039,136.864489
105678,愛知県,名古屋市中村区,名楽町三丁目,35.168853,136.863297
105679,愛知県,名古屋市中村区,名楽町四丁目,35.169624,136.863346
105680,愛知県,名古屋市中村区,名楽町五丁目,35.170120,136.863751
105681,愛知県,名古屋市中村区,元中村町一丁目,35.169797,136.860466
105682,愛知県,名古屋市中村区,元中村町二丁目,35.169348,136.858939
105683,愛知県,名古屋市中村区,元中村町三丁目,35.169496,136.862156
105684,愛知県,名古屋市中村区,森末町一丁目,35.176410,136.862768
105685,愛知県,名古屋市中村区,森末町二丁目,35.176392,136.861591
105686,愛知県,名古屋市中村区,森末町三丁目,35.176397,136.859950
105687,愛知県,名古屋市中村区,森末町四丁目,35.176435,136.857607
105688,愛知県,名古屋市中村区,森田町一丁目,35.178503,136.863751
105689,愛知県,名古屋市中村区,森田町二丁目,35.178600,136.861769
105690,愛知県,名古屋市中村区,森田町三丁目,35.178994,136.859991
105691,愛知県,名古屋市中村区,靖国町一丁目,35.169641,136.851505
105692,愛知県,名古屋市中村区,靖国町二丁目,35.169587,136.848949
105693,愛知県,名古屋市中村区,靖国町三丁目,35.169687,136.847013
105694,愛知県,名古屋市中村区,横井一丁目,35.149338,136.833621
105695,愛知県,名古屋市中村区,横井二丁目,35.146671,136.833599
105696,愛知県,名古屋市中村区,横井町,35.148642,136.829738
105697,愛知県,名古屋市中村区,横前町,35.148036,136.840851
105698,愛知県,名古屋市中村区,若宮町一丁目,35.169059,136.871204
105699,愛知県,名古屋市中村区,若宮町二丁目,35.168446,136.871286
105700,愛知県,名古屋市中村区,若宮町三丁目,35.168500,136.869333
105701,愛知県,名古屋市中村区,若宮町四丁目,35.169160,136.868888
105702,愛知県,名古屋市中区,葵一丁目,35.170061,136.921741
105703,愛知県,名古屋市中区,葵二丁目,35.170014,136.925276
105704,愛知県,名古屋市中区,葵三丁目,35.169719,136.926705
105705,愛知県,名古屋市中区,伊勢山一丁目,35.150189,136.901522
105706,愛知県,名古屋市中区,伊勢山二丁目,35.148129,136.901729
105707,愛知県,名古屋市中区,大井町,35.150916,136.906629
105708,愛知県,名古屋市中区,大須一丁目,35.160435,136.895416
105709,愛知県,名古屋市中区,大須二丁目,35.159760,136.900510
105710,愛知県,名古屋市中区,大須三丁目,35.160097,136.903914
105711,愛知県,名古屋市中区,大須四丁目,35.159796,136.907986
105712,愛知県,名古屋市中区,金山一丁目,35.144987,136.900870
105713,愛知県,名古屋市中区,金山二丁目,35.145537,136.904218
105714,愛知県,名古屋市中区,金山三丁目,35.145743,136.906670
105715,愛知県,名古屋市中区,金山四丁目,35.143475,136.904296
105716,愛知県,名古屋市中区,金山五丁目,35.145469,136.909482
105717,愛知県,名古屋市中区,金山町一丁目,35.142884,136.899517
105718,愛知県,名古屋市中区,上前津一丁目,35.156184,136.903893
105719,愛知県,名古屋市中区,上前津二丁目,35.155512,136.907412
105720,愛知県,名古屋市中区,栄一丁目,35.165426,136.894915
105721,愛知県,名古屋市中区,栄二丁目,35.165446,136.900753
105722,愛知県,名古屋市中区,栄三丁目,35.165759,136.905971
105723,愛知県,名古屋市中区,栄四丁目,35.167619,136.911978
105724,愛知県,名古屋市中区,栄五丁目,35.163952,136.912342
105725,愛知県,名古屋市中区,三の丸一丁目,35.180335,136.897277
105726,愛知県,名古屋市中区,三の丸二丁目,35.180065,136.902857
105727,愛知県,名古屋市中区,三の丸三丁目,35.180469,136.907282
105728,愛知県,名古屋市中区,三の丸四丁目,35.184250,136.906495
105729,愛知県,名古屋市中区,新栄一丁目,35.165384,136.917307
105730,愛知県,名古屋市中区,新栄二丁目,35.165466,136.920790
105731,愛知県,名古屋市中区,新栄三丁目,35.166536,136.924403
105732,愛知県,名古屋市中区,新栄町一丁目,35.169337,136.910005
105733,愛知県,名古屋市中区,新栄町二丁目,35.169629,136.911945
105734,愛知県,名古屋市中区,新栄町三丁目,35.169600,136.913655
105735,愛知県,名古屋市中区,橘一丁目,35.154202,136.901868
105736,愛知県,名古屋市中区,橘二丁目,35.152065,136.901359
105737,愛知県,名古屋市中区,千代田一丁目,35.160721,136.912659
105738,愛知県,名古屋市中区,千代田二丁目,35.157819,136.912802
105739,愛知県,名古屋市中区,千代田三丁目,35.154554,136.912986
105740,愛知県,名古屋市中区,千代田四丁目,35.151215,136.911125
105741,愛知県,名古屋市中区,千代田五丁目,35.158752,136.918081
105742,愛知県,名古屋市中区,錦一丁目,35.170446,136.894808
105743,愛知県,名古屋市中区,錦二丁目,35.170816,136.899475
105744,愛知県,名古屋市中区,錦三丁目,35.170439,136.906790
105745,愛知県,名古屋市中区,二の丸,35.183855,136.902701
105746,愛知県,名古屋市中区,東桜二丁目,35.169835,136.917812
105747,愛知県,名古屋市中区,富士見町,35.152757,136.907069
105748,愛知県,名古屋市中区,古渡町,35.149219,136.899056
105749,愛知県,名古屋市中区,平和一丁目,35.148389,136.905088
105750,愛知県,名古屋市中区,平和二丁目,35.148468,136.908357
105751,愛知県,名古屋市中区,本丸,35.185008,136.898947
105752,愛知県,名古屋市中区,正木一丁目,35.150683,136.896011
105753,愛知県,名古屋市中区,正木二丁目,35.148926,136.896216
105754,愛知県,名古屋市中区,正木三丁目,35.145562,136.896853
105755,愛知県,名古屋市中区,正木四丁目,35.143709,136.896551
105756,愛知県,名古屋市中区,松原一丁目,35.157984,136.895665
105757,愛知県,名古屋市中区,松原二丁目,35.155610,136.895889
105758,愛知県,名古屋市中区,松原三丁目,35.153130,136.896152
105759,愛知県,名古屋市中区,丸の内一丁目,35.175230,136.894943
105760,愛知県,名古屋市中区,丸の内二丁目,35.176481,136.898759
105761,愛知県,名古屋市中区,丸の内三丁目,35.175844,136.905037
105762,愛知県,名古屋市中区,門前町,35.156975,136.900329
105763,愛知県,名古屋市昭和区,曙町一丁目,35.155586,136.929850
105764,愛知県,名古屋市昭和区,曙町二丁目,35.155173,136.932585
105765,愛知県,名古屋市昭和区,曙町三丁目,35.154477,136.936569
105766,愛知県,名古屋市昭和区,阿由知通一丁目,35.156799,136.935014
105767,愛知県,名古屋市昭和区,阿由知通二丁目,35.153829,136.934464
105768,愛知県,名古屋市昭和区,阿由知通三丁目,35.150937,136.933932
105769,愛知県,名古屋市昭和区,阿由知通四丁目,35.148086,136.933574
105770,愛知県,名古屋市昭和区,阿由知通五丁目,35.145654,136.933504
105771,愛知県,名古屋市昭和区,荒田町一丁目,35.140098,136.939223
105772,愛知県,名古屋市昭和区,荒田町二丁目,35.140070,136.940302
105773,愛知県,名古屋市昭和区,荒田町三丁目,35.140188,136.941496
105774,愛知県,名古屋市昭和区,荒田町四丁目,35.140199,136.942796
105775,愛知県,名古屋市昭和区,荒田町五丁目,35.140268,136.943940
105776,愛知県,名古屋市昭和区,伊勝町一丁目,35.155219,136.955174
105777,愛知県,名古屋市昭和区,伊勝町二丁目,35.155283,136.957539
105778,愛知県,名古屋市昭和区,池端町一丁目,35.143871,136.930030
105779,愛知県,名古屋市昭和区,池端町二丁目,35.143948,136.931326
105780,愛知県,名古屋市昭和区,石仏町一丁目,35.145951,136.936205
105781,愛知県,名古屋市昭和区,石仏町二丁目,35.146197,136.937320
105782,愛知県,名古屋市昭和区,永金町一丁目,35.142897,136.925959
105783,愛知県,名古屋市昭和区,永金町二丁目,35.142245,136.926559
105784,愛知県,名古屋市昭和区,恵方町一丁目,35.145554,136.927696
105785,愛知県,名古屋市昭和区,恵方町二丁目,35.145145,136.931100
105786,愛知県,名古屋市昭和区,恵方町三丁目,35.144685,136.934857
105787,愛知県,名古屋市昭和区,円上町,35.142222,136.919891
105788,愛知県,名古屋市昭和区,折戸町一丁目,35.157339,136.941431
105789,愛知県,名古屋市昭和区,折戸町二丁目,35.156551,136.943185
105790,愛知県,名古屋市昭和区,折戸町三丁目,35.155978,136.944616
105791,愛知県,名古屋市昭和区,折戸町四丁目,35.155389,136.945821
105792,愛知県,名古屋市昭和区,折戸町五丁目,35.155066,136.946948
105793,愛知県,名古屋市昭和区,折戸町六丁目,35.154725,136.947823
105794,愛知県,名古屋市昭和区,神村町一丁目,35.157779,136.956933
105795,愛知県,名古屋市昭和区,神村町二丁目,35.157352,136.958279
105796,愛知県,名古屋市昭和区,上山町一丁目,35.138574,136.946337
105797,愛知県,名古屋市昭和区,上山町二丁目,35.138157,136.948085
105798,愛知県,名古屋市昭和区,上山町三丁目,35.138057,136.949653
105799,愛知県,名古屋市昭和区,上山町四丁目,35.138274,136.951084
105800,愛知県,名古屋市昭和区,川名町一丁目,35.155526,136.940465
105801,愛知県,名古屋市昭和区,川名町二丁目,35.154521,136.941589
105802,愛知県,名古屋市昭和区,川名町三丁目,35.153718,136.942777
105803,愛知県,名古屋市昭和区,川名町四丁目,35.153249,136.944498
105804,愛知県,名古屋市昭和区,川名町五丁目,35.152678,136.945966
105805,愛知県,名古屋市昭和区,川名町六丁目,35.151958,136.946834
105806,愛知県,名古屋市昭和区,川名本町一丁目,35.152039,136.939376
105807,愛知県,名古屋市昭和区,川名本町二丁目,35.151893,136.940315
105808,愛知県,名古屋市昭和区,川名本町三丁目,35.151619,136.941578
105809,愛知県,名古屋市昭和区,川名本町四丁目,35.150964,136.943536
105810,愛知県,名古屋市昭和区,川名本町五丁目,35.150649,136.945196
105811,愛知県,名古屋市昭和区,川名本町六丁目,35.150440,136.946306
105812,愛知県,名古屋市昭和区,川名山町,35.146718,136.958295
105813,愛知県,名古屋市昭和区,川名山町一丁目,35.146908,136.953945
105814,愛知県,名古屋市昭和区,川原通一丁目,35.157323,136.952485
105815,愛知県,名古屋市昭和区,川原通二丁目,35.155968,136.951825
105816,愛知県,名古屋市昭和区,川原通三丁目,35.155209,136.951377
105817,愛知県,名古屋市昭和区,川原通四丁目,35.154219,136.950889
105818,愛知県,名古屋市昭和区,川原通五丁目,35.153512,136.950358
105819,愛知県,名古屋市昭和区,川原通六丁目,35.152677,136.949854
105820,愛知県,名古屋市昭和区,川原通七丁目,35.151756,136.949205
105821,愛知県,名古屋市昭和区,川原通八丁目,35.150572,136.948137
105822,愛知県,名古屋市昭和区,菊園町一丁目,35.138368,136.937723
105823,愛知県,名古屋市昭和区,菊園町二丁目,35.138541,136.939090
105824,愛知県,名古屋市昭和区,菊園町三丁目,35.138630,136.940413
